,NIS,Nama Siswa,Kelas,PAB,B.Indonesia,B.Inggris,Informatika,IPA,IPS,Matematika,Mulok,Pancasila,PJOK,Prakarya,Seni
0,8010899822,Raden Simanjuntak,VIIB,82.66666666666667,82.33333333333333,82.0,85.16666666666667,88.16666666666667,85.83333333333333,82.66666666666667,85.16666666666667,90.0,92.33333333333333,90.33333333333333,84.66666666666667
1,149782475,Galih Suharto,VIIB,89.0,85.33333333333333,89.83333333333333,87.66666666666667,93.16666666666667,86.16666666666667,89.0,88.66666666666667,90.16666666666667,89.16666666666667,86.5,85.5
2,6774431410,Rizki Wijaya,VIIB,86.83333333333333,86.83333333333333,89.0,86.33333333333333,88.5,88.83333333333333,86.83333333333333,86.33333333333333,81.83333333333333,91.83333333333333,87.16666666666667,88.16666666666667
3,1145314519,Omar Indrawan,VIIB,89.5,87.0,80.66666666666667,90.5,95.5,87.83333333333333,89.5,89.16666666666667,86.33333333333333,85.0,92.0,84.33333333333333
4,6490732739,Hesti Wirawan,VIIB,93.66666666666667,87.83333333333333,87.5,91.0,86.0,87.0,93.66666666666667,90.33333333333333,90.83333333333333,87.83333333333333,89.83333333333333,87.66666666666667
5,70822562,Satria Utama,VIIB,94.0,86.66666666666667,89.16666666666667,92.83333333333333,86.83333333333333,86.83333333333333,94.0,83.33333333333333,86.83333333333333,88.5,89.66666666666667,82.16666666666667
6,1087432586,Dian Soeharto,VIIB,88.0,87.66666666666667,87.16666666666667,83.83333333333333,87.16666666666667,90.5,88.0,87.5,89.0,88.16666666666667,85.66666666666667,85.5
7,3116483180,Rahmat Haryanto,VIIB,89.16666666666667,84.66666666666667,86.33333333333333,90.83333333333333,87.83333333333333,86.5,89.16666666666667,92.66666666666667,88.5,93.16666666666667,86.0,91.16666666666667
8,4261912380,Bagus Yahya,VIIB,82.83333333333333,92.5,91.0,86.5,87.0,89.66666666666667,82.83333333333333,87.16666666666667,85.66666666666667,90.33333333333333,86.83333333333333,84.83333333333333
9,6527098088,Cahyo Sitanggang,VIIB,86.0,92.0,90.16666666666667,90.33333333333333,85.33333333333333,89.0,86.0,89.5,80.5,90.33333333333333,89.33333333333333,84.83333333333333
10,3255779830,Rahmat Mustofa,VIIB,82.5,90.5,87.5,88.83333333333333,83.83333333333333,84.33333333333333,82.5,89.0,85.5,88.16666666666667,90.16666666666667,86.83333333333333
11,2914976997,Naufal Utama,VIIB,84.83333333333333,88.66666666666667,87.16666666666667,88.0,86.16666666666667,91.16666666666667,84.83333333333333,88.66666666666667,86.83333333333333,85.66666666666667,87.66666666666667,86.83333333333333
12,5382540256,Siti Gunawan,VIIB,89.33333333333333,83.66666666666667,92.83333333333333,87.0,86.33333333333333,85.5,89.33333333333333,86.83333333333333,90.0,92.0,88.66666666666667,90.0
13,7772933013,Kartika Setiawan,VIIB,81.16666666666667,84.5,89.5,88.5,88.33333333333333,87.66666666666667,81.16666666666667,91.0,92.33333333333333,91.66666666666667,84.0,87.5
14,4576245062,Irwan Ramadhani,VIIB,90.0,87.33333333333333,85.83333333333333,87.66666666666667,87.16666666666667,92.83333333333333,90.0,86.83333333333333,87.66666666666667,86.0,81.66666666666667,90.33333333333333
15,1547538969,Dina Simanjuntak,VIIB,87.5,85.33333333333333,84.5,86.83333333333333,89.83333333333333,87.0,87.5,89.16666666666667,86.16666666666667,87.66666666666667,83.0,89.0
16,8285252914,Dina Setiawan,VIIB,90.5,95.66666666666667,89.0,83.33333333333333,88.83333333333333,88.33333333333333,90.5,86.16666666666667,92.33333333333333,85.83333333333333,85.83333333333333,93.33333333333333
17,5618137522,Siska Wiranata,VIIB,85.33333333333333,81.66666666666667,88.5,86.66666666666667,86.0,83.83333333333333,85.33333333333333,84.66666666666667,86.0,90.83333333333333,86.16666666666667,83.83333333333333
18,6776368202,Zulkarnain Hasan,VIIB,84.83333333333333,85.83333333333333,92.0,89.66666666666667,83.16666666666667,82.33333333333333,84.83333333333333,85.66666666666667,92.33333333333333,85.16666666666667,89.0,86.16666666666667
19,9474780598,Bima Ibrahim,VIIB,92.83333333333333,90.16666666666667,88.83333333333333,92.83333333333333,89.5,89.66666666666667,92.83333333333333,86.0,85.83333333333333,83.33333333333333,82.5,93.83333333333333
20,6445222589,Junaidi Simbolon,VIIB,95.16666666666667,92.66666666666667,93.83333333333333,86.83333333333333,90.16666666666667,83.5,95.16666666666667,87.66666666666667,85.0,90.16666666666667,87.66666666666667,85.83333333333333
