,NIS,Nama Siswa,Kelas,PAB,B.Indonesia,B.Inggris,Informatika,IPA,IPS,Matematika,Mulok,Pancasila,PJOK,Prakarya,Seni
0,3679620104,Cahyo Sumantri,VIIC,87.66666666666667,85.5,87.0,81.66666666666667,86.5,80.83333333333333,87.66666666666667,80.16666666666667,86.33333333333333,84.5,82.0,84.33333333333333
1,5687242493,Intan Astuti,VIIC,89.33333333333333,83.66666666666667,84.16666666666667,84.83333333333333,89.66666666666667,87.83333333333333,89.33333333333333,80.33333333333333,92.0,83.33333333333333,82.83333333333333,83.66666666666667
2,5004746155,Sabrina Kamaluddin,VIIC,88.83333333333333,81.83333333333333,83.5,89.83333333333333,84.66666666666667,85.16666666666667,88.83333333333333,81.83333333333333,86.33333333333333,83.83333333333333,85.33333333333333,84.5
3,4345527851,Fauzan Maulana,VIIC,83.16666666666667,84.83333333333333,85.83333333333333,87.16666666666667,85.16666666666667,85.83333333333333,83.16666666666667,86.33333333333333,81.66666666666667,83.83333333333333,86.83333333333333,84.0
4,2460616519,Zulkarnain Mahendra,VIIC,83.16666666666667,86.0,86.66666666666667,87.5,79.83333333333333,79.83333333333333,83.16666666666667,80.0,86.33333333333333,88.66666666666667,84.66666666666667,84.83333333333333
5,3665420578,Gading Kusuma,VIIC,87.0,85.5,86.66666666666667,88.16666666666667,84.5,83.66666666666667,87.0,82.66666666666667,82.83333333333333,89.16666666666667,86.5,87.16666666666667
6,3544227652,Ida Sitanggang,VIIC,85.0,85.16666666666667,81.83333333333333,84.83333333333333,89.33333333333333,83.66666666666667,85.0,87.5,88.66666666666667,83.5,84.66666666666667,84.5
7,7758688015,Kartika Shahab,VIIC,85.0,84.83333333333333,85.16666666666667,87.16666666666667,82.83333333333333,82.5,85.0,80.0,84.0,85.0,81.83333333333333,82.83333333333333
8,9638335221,Dini Astuti,VIIC,82.5,86.66666666666667,86.83333333333333,85.33333333333333,82.83333333333333,83.5,82.5,85.66666666666667,84.0,86.0,84.66666666666667,88.66666666666667
9,2065038639,Fajar Suhendra,VIIC,86.5,86.0,87.83333333333333,81.5,85.33333333333333,87.5,86.5,85.33333333333333,86.5,81.16666666666667,84.16666666666667,85.5
10,3822433781,Teguh Indrawan,VIIC,83.5,83.5,85.5,82.83333333333333,83.33333333333333,85.16666666666667,83.5,81.33333333333333,85.33333333333333,92.16666666666667,83.83333333333333,88.33333333333333
11,1763906337,Tika Gunawan,VIIC,81.83333333333333,78.0,82.66666666666667,92.33333333333333,89.83333333333333,86.83333333333333,81.83333333333333,84.66666666666667,85.5,88.66666666666667,86.16666666666667,84.0
12,4785503976,Farid Mukhtar,VIIC,85.16666666666667,86.5,85.33333333333333,84.83333333333333,86.0,84.5,85.16666666666667,83.33333333333333,91.16666666666667,88.16666666666667,86.16666666666667,86.83333333333333
13,3696866052,Adi Abdullah,VIIC,82.33333333333333,88.66666666666667,82.66666666666667,85.5,85.33333333333333,85.33333333333333,82.33333333333333,85.0,84.66666666666667,84.33333333333333,82.5,82.33333333333333
14,8729882173,Ahmad Yahya,VIIC,85.16666666666667,87.16666666666667,84.83333333333333,86.83333333333333,83.5,82.83333333333333,85.16666666666667,85.33333333333333,88.83333333333333,85.83333333333333,84.66666666666667,83.66666666666667
15,4989745463,Stefan Laksamana,VIIC,88.0,87.5,87.5,83.5,86.5,83.33333333333333,88.0,78.66666666666667,86.66666666666667,84.83333333333333,81.83333333333333,83.66666666666667
16,1832402032,Bagus Siahaan,VIIC,86.66666666666667,87.16666666666667,88.66666666666667,86.5,83.0,82.83333333333333,86.66666666666667,85.16666666666667,83.5,88.0,90.5,85.83333333333333
17,4646200392,Eman Bakri,VIIC,85.66666666666667,87.83333333333333,85.0,90.5,83.0,80.16666666666667,85.66666666666667,84.33333333333333,83.5,83.5,87.16666666666667,86.0
18,4428867675,Bobby Dewantara,VIIC,82.66666666666667,85.5,83.83333333333333,85.16666666666667,84.83333333333333,81.83333333333333,82.66666666666667,84.16666666666667,86.0,86.16666666666667,90.66666666666667,79.66666666666667
19,7808535071,Laila Basuki,VIIC,84.5,88.16666666666667,88.83333333333333,82.33333333333333,82.33333333333333,86.16666666666667,84.5,85.16666666666667,89.16666666666667,84.5,86.5,84.33333333333333
20,7472740861,Sugeng Utama,VIIC,83.5,88.0,84.0,82.83333333333333,88.5,85.83333333333333,83.5,83.16666666666667,81.66666666666667,80.33333333333333,85.33333333333333,83.16666666666667
21,5549478363,Nur Nurhalim,VIIC,84.0,90.33333333333333,84.16666666666667,82.16666666666667,87.16666666666667,82.66666666666667,84.0,88.5,87.5,88.5,83.33333333333333,78.83333333333333
22,1514420493,Yudi Suharto,VIIC,82.33333333333333,84.83333333333333,85.5,90.0,86.5,83.83333333333333,82.33333333333333,85.83333333333333,88.0,87.83333333333333,85.66666666666667,88.33333333333333
23,798012074,Yoga Simbolon,VIIC,82.33333333333333,85.16666666666667,83.33333333333333,90.33333333333333,81.66666666666667,87.83333333333333,82.33333333333333,84.5,85.5,89.0,86.16666666666667,84.33333333333333
24,9643187074,Bobby Sumantri,VIIC,86.16666666666667,84.66666666666667,83.0,81.83333333333333,82.66666666666667,82.66666666666667,86.16666666666667,86.83333333333333,82.16666666666667,82.83333333333333,86.0,79.83333333333333
25,8611032243,Siti Laksamana,VIIC,86.33333333333333,87.33333333333333,88.5,85.83333333333333,84.0,83.83333333333333,86.33333333333333,84.33333333333333,89.66666666666667,89.33333333333333,83.83333333333333,82.0
26,1402715587,Dina Hasan,VIIC,83.66666666666667,85.0,84.83333333333333,85.66666666666667,77.66666666666667,86.83333333333333,83.66666666666667,87.33333333333333,87.0,85.33333333333333,85.16666666666667,79.16666666666667
27,9548291823,Nur Saputra,VIIC,89.16666666666667,82.83333333333333,81.16666666666667,82.33333333333333,85.83333333333333,88.16666666666667,89.16666666666667,83.66666666666667,83.66666666666667,82.0,88.5,86.16666666666667
28,2485836918,Vera Samsudin,VIIC,85.16666666666667,81.5,84.83333333333333,82.0,83.66666666666667,85.5,85.16666666666667,84.16666666666667,82.5,83.83333333333333,85.0,84.16666666666667
29,7094069051,Evi Alamsyah,VIIC,86.16666666666667,86.0,85.33333333333333,87.83333333333333,81.0,82.83333333333333,86.16666666666667,86.0,87.5,84.16666666666667,83.66666666666667,83.33333333333333
30,69526376,Intan Shahab,VIIC,82.66666666666667,84.83333333333333,81.5,82.66666666666667,83.16666666666667,85.5,82.66666666666667,85.66666666666667,81.33333333333333,84.66666666666667,83.33333333333333,85.83333333333333
31,6824850578,Dina Nugraha,VIIC,83.83333333333333,88.5,80.5,85.0,84.83333333333333,84.83333333333333,83.83333333333333,84.5,91.66666666666667,83.66666666666667,84.66666666666667,88.16666666666667
