,NIS,Nama Siswa,Kelas,PAB,B.Indonesia,B.Inggris,Informatika,IPA,IPS,Matematika,Mulok,Pancasila,PJOK,Prakarya,Seni
0,8263268830,Putra Ramadhani,IXA,89.5,90.5,91.5,95.0,94.0,89.66666666666667,89.5,92.0,87.16666666666667,87.0,89.0,93.0
1,5598319876,Tri Tanjung,IXA,88.66666666666667,88.0,89.66666666666667,89.66666666666667,90.5,89.16666666666667,88.66666666666667,91.5,88.66666666666667,90.66666666666667,89.83333333333333,88.16666666666667
2,907513201,Santi Simbolon,IXA,90.0,91.0,89.33333333333333,87.0,94.5,92.33333333333333,90.0,86.16666666666667,89.16666666666667,96.5,95.33333333333333,95.83333333333333
3,1380008570,Naufal Mahmud,IXA,90.5,87.33333333333333,88.0,86.0,89.66666666666667,90.16666666666667,90.5,91.66666666666667,94.16666666666667,87.66666666666667,93.66666666666667,90.5
4,5368226350,Hana Yahya,IXA,91.0,90.5,94.83333333333333,90.66666666666667,90.5,92.0,91.0,86.16666666666667,92.33333333333333,87.16666666666667,91.33333333333333,91.5
5,1121775821,Sabrina Cahyadi,IXA,92.0,89.66666666666667,93.0,96.0,96.66666666666667,85.83333333333333,92.0,87.83333333333333,91.0,89.83333333333333,93.66666666666667,91.33333333333333
6,5841764155,Adi Sumantri,IXA,92.16666666666667,89.83333333333333,90.33333333333333,92.16666666666667,88.33333333333333,94.83333333333333,92.16666666666667,91.33333333333333,90.83333333333333,92.66666666666667,89.83333333333333,94.16666666666667
7,1619067201,Intan Setiawan,IXA,95.33333333333333,92.0,92.5,93.5,91.33333333333333,89.5,95.33333333333333,91.0,89.33333333333333,88.83333333333333,92.33333333333333,92.5
8,2390927245,Rani Dharmawan,IXA,93.33333333333333,94.83333333333333,90.16666666666667,92.16666666666667,93.0,95.5,93.33333333333333,93.5,91.66666666666667,88.33333333333333,88.83333333333333,90.16666666666667
9,7203625297,Kasman Sitanggang,IXA,90.0,89.83333333333333,90.66666666666667,93.83333333333333,90.66666666666667,90.0,90.0,91.5,90.16666666666667,88.0,93.16666666666667,89.5
10,1441950286,Laila Prabowo,IXA,93.16666666666667,88.83333333333333,89.33333333333333,88.16666666666667,92.66666666666667,90.66666666666667,93.16666666666667,94.33333333333333,94.0,87.16666666666667,92.83333333333333,94.0
